141.00 near=False raw=[358.0, 364.0, 333.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 251.0, 201.0, 174.0, 156.0, 147.0, 142.0, 213.0, 143.0, 148.0, 157.0, 174.0, 203.0, 250.0, 338.0, 364.0, 359.0]
143.00 near=False raw=[358.0, 364.0, 337.0, 251.0, 203.0, 174.0, 156.0, 147.0, 143.0, 214.0, 143.0, 148.0, 157.0, 175.0, 203.0, 250.0, 340.0, 364.0, 359.0]
143.00 near=False raw=[358.0, 364.0, 335.0, 251.0, 202.0, 174.0, 156.0, 147.0, 143.0, 213.0, 143.0, 148.0, 157.0, 175.0, 203.0, 250.0, 340.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 173.0, 156.0, 147.0, 142.0, 213.0, 215.0, 147.0, 157.0, 174.0, 202.0, 250.0, 337.0, 364.0, 359.0]
140.00 near=False raw=[358.0, 364.0, 328.0, 245.0, 198.0, 171.0, 154.0, 144.0, 140.0, 211.0, 213.0, 144.0, 155.0, 171.0, 200.0, 246.0, 333.0, 364.0, 359.0]
139.00 near=False raw=[358.0, 364.0, 328.0, 245.0, 197.0, 170.0, 153.0, 143.0, 139.0, 210.0, 140.0, 144.0, 154.0, 170.0, 198.0, 244.0, 331.0, 364.0, 359.0]
139.00 near=False raw=[358.0, 364.0, 326.0, 245.0, 197.0, 170.0, 153.0, 143.0, 139.0, 210.0, 140.0, 144.0, 154.0, 171.0, 198.0, 244.0, 331.0, 364.0, 359.0]
140.00 near=False raw=[358.0, 364.0, 328.0, 245.0, 198.0, 170.0, 154.0, 143.0, 140.0, 211.0, 140.0, 144.0, 154.0, 171.0, 199.0, 246.0, 332.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 174.0, 156.0, 147.0, 142.0, 214.0, 216.0, 147.0, 157.0, 174.0, 203.0, 250.0, 337.0, 364.0, 359.0]
